publishedAt,authorDisplayName,textDisplay,likeCount,Type
2024-12-10T13:26:41Z,@lalawindia4081,Gemecc,0,Non-Toxic
2024-12-10T12:48:18Z,@ghinalathifahz,aja keliatan abangnya abee gemess,0,Non-Toxic
2024-12-10T11:58:49Z,@vistabearv,cipung suka didepan kamera ternyata ya,0,Non-Toxic
2024-12-10T11:49:33Z,@i.moochAa,SUKAKK BGT INI VIDEONYA KURANG LAMA KURASA ðŸ˜€ðŸ« ðŸ« ðŸ«,0,Non-Toxic
2024-12-10T11:48:25Z,@i.moochAa,PERTRMUKAN MEREKA BER 2 LAGI PLSSSSSS,0,Non-Toxic
2024-12-10T11:48:08Z,@i.moochAa,LUCU BGT INTERAKSI 2 ANAK KECILL INII,0,Non-Toxic
2024-12-10T10:33:56Z,@irawaticell4140,Lucu bgt siiiiðŸ¤—,0,Non-Toxic
2024-12-10T10:18:41Z,@RosdianaSyaima,Senyum senyum sendiri liat tingkah abeeeeee gemes bangetðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,4,Non-Toxic
2024-12-10T10:08:05Z,@ayikfairuz2481,Aja dan abe bayi gemasâ¤,0,Non-Toxic
2024-12-10T10:06:11Z,@sadoreb,ucuyyyyyyy amattt siicchhh,0,Non-Toxic
2024-12-10T10:00:09Z,@dewiardiyani4794,lucuu bngtt ga kuat,0,Non-Toxic
2024-12-10T08:55:00Z,@anandadinata-r4g,Gemas bangett sii,0,Non-Toxic
2024-12-10T08:15:57Z,@citra1799,Baru kali ini klik vlog rans karna lewat di beranda dan ada abe,0,Non-Toxic
2024-12-10T08:05:53Z,@SophiaMarwah_,"abe bro aja masih kecil gaes, knpa pada bully, aneh bgt mirisðŸ˜¢",0,Non-Toxic
2024-12-10T07:46:31Z,@qJ3s,Duo bocil ðŸ¤£ðŸ¤£ðŸ¤£,0,Non-Toxic
2024-12-10T06:51:07Z,@Tsabbiy,lucuu powwll,0,Non-Toxic
2024-12-10T06:26:27Z,@indryandriani4484,Terlaluuuy gemoyyyyyyâ¤,0,Non-Toxic
2024-12-10T06:09:25Z,@NopryantiLimbongBisara-sw9un,Guemeshhhh polll.. Bayikk lucu dan pintarrâ¤,1,Non-Toxic
2024-12-10T05:45:01Z,@valdabastian1942,gemeccc dua duanya semoga bisa temenan sampe gede,0,Non-Toxic
2024-12-10T05:16:56Z,@alfajuliyow,"Akhirnya 2 tokoh ini bertemu setelah kesibukan mereka, pertemuaan ini disinyalir dalam rangka pembahasan dunia perkyutan ðŸ¤",0,Non-Toxic
2024-12-10T05:06:31Z,@chaeryeongkw5339,MASYAALLAH LUCU BANGETðŸ¥¹ðŸ’—ðŸ¤ðŸ¼,0,Non-Toxic
2024-12-10T04:48:56Z,@Channel_Jjrandom,abi ajje ritsuki gas colleb yang setuju likeâ¤,0,Non-Toxic
2024-12-10T04:30:18Z,@caecyyy,Jadi bingung ini profesinya Presiden kecil/Chef kecilðŸ˜†ðŸ¤ðŸ»,0,Non-Toxic
2024-12-10T04:30:00Z,@apriliaputri-k5c,kuranggg lamaaaaaa,0,Non-Toxic
2024-12-10T04:14:24Z,@fitriyani5968,"Video yg pertama wajar ya karna mereka pertama kali ketemu, noh liat video yg kedua mereka udah mulai akrab",0,Non-Toxic
2024-12-10T04:08:38Z,@siskawahyuni,Ajja sayangg pinterrnaa<br>Abee juga pinterrr<br>ðŸ’–ðŸ’–,0,Non-Toxic
2024-12-10T03:52:47Z,@purikayanahotel5790,Jangan monyong2 beeðŸ˜ðŸ¤­,0,Non-Toxic
2024-12-10T03:47:58Z,@ulfa_zaiya,"Jangan saling bully pliss, mereka masih bayi. Nikmatin aja hiburan nya",0,Non-Toxic
2024-12-10T03:40:01Z,@dwisetyowati2858,Kak undang ritsuki dong mumpung ada di indo ðŸ˜Š,0,Non-Toxic
2024-12-10T03:37:53Z,@ulfa_zaiya,Abe diajarin masak sama chef ajjahe mantap bgtðŸ˜‚,5,Non-Toxic
2024-12-10T02:51:48Z,@cindyaulia-o1n,lamainnnnn,0,Non-Toxic
2024-12-10T02:34:15Z,@IzahA3x,Fruit strawberry n banana n kreatif bkin sndri lbih hemat ðŸ¹ðŸ·ðŸ¼,0,Non-Toxic
2024-12-10T02:32:02Z,@adellawidiastuti2739,"Aja tinggi jg ya itungan nya, gemes bgt si dua bocil ini ðŸ¥°ðŸ¥°ðŸ¥°",2,Non-Toxic
2024-12-10T02:02:53Z,@maeharani1735,Yang pada bully anakÂ² kayak gini itu sehat ga sih akalnya dan psikologis nya?. AnakÂ² usia segini wajar kali bertingkah yg kayak gitu emang harus selalu benar apa perilakunya? Ya kalo salah tinggal diberi tau yg benar/baiknya ga perlu di-bully.,0,Non-Toxic
2024-12-10T01:23:38Z,@poslamongan4734,"Yg julid in anak kecil tolol, kalian norak semua ðŸ˜…",0,Toxic
2024-12-10T01:12:08Z,@aaabbb2384,"orang2 pada punya bocil lucu2 banget yaakk, sayangnya onti onlen ini belom nikah2 ðŸ˜‚ wkwk..utk anak2 seusia mereka..mereka aktif, komunikatif, bs percaya diri di depan kamera dan bisa kasih kelucuan yg netizen harapkan... proud of you both",3,Non-Toxic
2024-12-09T18:58:35Z,@wahidnur8851,rayanza gak ketemu ritsuki dia di indo loh,0,Non-Toxic
2024-12-09T18:58:10Z,@wahidnur8851,fiks aja harus ketemu Ama ritsuki,0,Non-Toxic
2024-12-09T17:58:11Z,@allisadewii,Hi,0,Non-Toxic
2024-12-09T17:55:12Z,@aliciam.d1797,Abe kecil-kecil sopan banget,0,Non-Toxic
2024-12-09T16:20:40Z,@intanrianaputri1274,mama gigi &amp; mama abe miripðŸ˜‚,0,Non-Toxic
2024-12-09T16:12:21Z,@oliviahrp5964,ajja main sm ritsukii,0,Non-Toxic
2024-12-09T16:07:43Z,@irmaain2757,"Gemes bener pas diblander, mulut Abe ðŸ˜™",0,Non-Toxic
2024-12-09T15:46:23Z,@SekarZahra-g5r,Ajaheee lucu amat ihhhhhhh,0,Non-Toxic
2024-12-09T15:44:23Z,@PutraIrawan-q3n,Assalamualaikum.masih kecil udah pinter.apa lagi gede .ðŸ˜…â¤â¤â¤,0,Non-Toxic
2024-12-09T15:41:45Z,@encimdarsim4264,RANS Entertainment sukses dan sehat slalu,0,Non-Toxic
2024-12-09T15:17:12Z,@citraanugrah214,Dua-duanya pinter lucu lagi bikin gemesin ðŸ˜ŠðŸ¤ abee malah takut dengar suara blender,5,Non-Toxic
2024-12-09T14:59:20Z,@haniefabilqis,Aja said &quot;Abe jangan takut&quot; ðŸ¥¹ðŸ¤ðŸ»,4,Non-Toxic
2024-12-09T14:47:27Z,@tatadamara7122,cuteness overloadðŸ˜­,0,Non-Toxic
2024-12-09T14:47:26Z,@LamLam-s1u,"Tolong pertemukan lagi yaa dua duanyaaa lagi nantii<br>Ini krn masih pada malu2, entar biarin mereka berdua aja dulu main bareng ðŸ˜‚",2,Non-Toxic
2024-12-09T14:40:43Z,@disss0_059,GEMESS BANGET BERDUAAA,0,Non-Toxic
2024-12-09T14:40:41Z,@judika2215,Yg bawa basis Ama jendral lapangan lagi racik tokipan dulu bro,0,Non-Toxic
2024-12-09T14:36:22Z,@yulikartikadewi964,Mami rere sama papi keren bgt didik abe. MasyaAllah. Semoga kelak cara saya mendidik anak seperti mereka. Aamiin,4,Non-Toxic
2024-12-09T14:32:16Z,@Sunflower-xd9io,ðŸ˜ðŸ˜ðŸ˜,0,Non-Toxic
2024-12-09T14:31:04Z,@panjipetualang7454,Pinter sekali keduanyaâ¤,0,Non-Toxic
2024-12-09T14:29:42Z,@fuziyanti2514,"Lucuuu ihðŸ˜­ coba aja ini suaranya cuma mereka aja berdua gitu jd makin lucuu, abe jg padahal pakein apron biar serasi sm bro ajaðŸ˜»ðŸ˜»ðŸ˜»ðŸ˜Š",0,Non-Toxic
2024-12-09T13:53:36Z,@frisafz9202,"ketemu dan main sama ritsuki dong jaaa, pasti gemesin bangeet",0,Non-Toxic
2024-12-09T13:29:18Z,@yolandararefflesiachannel203,Ajja abe pinter semua gemesin gk ada yg bawa karung apa.,2,Non-Toxic
2024-12-09T13:16:30Z,@atikhidayati1805,Gemesh bangett sama duo bocil iniâ¤,0,Non-Toxic
2024-12-09T13:06:57Z,@irunnisa7002,Kurang lamaaaa.. gemes banget berdua.. lebih banyak dong kontennyaaaaâ¤ï¸â¤ï¸,0,Non-Toxic
2024-12-09T13:02:39Z,@jovitazein7255,Tammbahinn gkk durasii nyaaðŸ«µðŸ»ðŸ«µðŸ»,0,Non-Toxic
2024-12-09T13:00:25Z,@Rashiwa_,"candu banget <a href=""https://www.youtube.com/watch?v=j9wuQl_p3Fk&amp;t=213"">03:33</a> ðŸ˜­ðŸ˜­ðŸ˜­",0,Non-Toxic
2024-12-09T12:51:05Z,@welhelminahelna5528,undang ueno family playdate brg ajja dongg psti seruu,0,Non-Toxic
2024-12-09T12:49:38Z,@titinyulianti1825,Gemesss bgdd ni 2 presiden ðŸ˜‚,0,Non-Toxic
2024-12-09T12:43:36Z,@Icha_indomobil,"Dua bayi lucu ini bisa bisanya di satuin kan gemesss bangettt, sering sering bikin video bareng yaa..<br><br>Sekalian yaa.. buat kalian yang lg cari mobil bisa kunjungi profi aku yaa terimakasih",0,Non-Toxic
2024-12-09T12:40:16Z,@dennisyarahma3948,"Gemas sekali dua bayik ini, ajja dan abe ðŸ¥°",0,Non-Toxic
2024-12-09T12:31:45Z,@Rahmi-bk8jy,AjjAbeâ¤,0,Non-Toxic
2024-12-09T12:00:19Z,@mariantidevy2010,Masyaallah pintar banget 2 bayi ini Aza dan Abe bisa berbagi dan mau main barengan. Sehat dan bahagia selalu Rayyanza dan Abe. Aamiin.,0,Non-Toxic
2024-12-09T11:44:39Z,@azzaleyabucket7799,"Pertemuan ke 3 mrk udah bisa kabur sendiri, .... Tolong dijaga ketaaaat <br><br>Mrk ini sefrekuensi banget ...sma sama aktif poool",1,Non-Toxic
2024-12-09T11:40:32Z,@BangjackpenaklukPenakluk,"2 anak cerdas, pintar &amp;sholeh,sakali2 usil biasa lah namanya juga bocah,yg hujat gak pernah jadi balita ya??? langsung tua ya???makanya kok pekokðŸ˜…ðŸ˜…ðŸ˜…",0,Non-Toxic
2024-12-09T11:30:33Z,@rinipujilestari438,Lagi dong vlog aja-abe candu banget nonton nyaa,0,Non-Toxic
2024-12-09T11:10:46Z,@dianrahmawati1464,durasinya kurang lama ðŸ˜¢,0,Non-Toxic
2024-12-09T10:54:00Z,@nabilafirdausyahla7524,Durasinya minimal sampe abe sama rayanza lulus kuliah,0,Non-Toxic
2024-12-09T10:34:37Z,@capricorns7646,Cipung colab sama ritzuki dong,1,Non-Toxic
2024-12-09T10:17:21Z,@agustinarmanalu4926,Yaaampunn 2 bayikuuuu gemesss bangettt pengen aku peluk keduanyaaaðŸ˜‚,1,Non-Toxic
2024-12-09T09:50:53Z,@kiinkyy330,habis ini ritsuki,0,Non-Toxic
2024-12-09T09:36:47Z,@wandafebriaofficial5953,",ðŸ’– 2",0,Non-Toxic
2024-12-09T09:25:00Z,@ainunfsaai4492,"sus rayanza perhatian sama tamunya,Sukak aja gitu liat nyaðŸ˜",15,Non-Toxic
2024-12-09T09:23:40Z,@NurAqilah-lp1iz,"MIN KLW BISA LAIN KALI JGN KASIH COLAB AJJA SAMA BEBY2 LAIN,,KARNA HAL SEPELE AJA LNGSUNG DI PERMASALAH KAN SAMA ORG2 YG GK PERNA RASA MASA KECIL,,TOLOL",2,Toxic
2024-12-09T09:21:05Z,@Ikanbuntal457,Ahh tolong duo gemes bocil 3 liter ga kuattt gemesnyaaa ya ampun,2,Non-Toxic
2024-12-09T09:02:58Z,@indahevatussholeha8070,Tim yang fokus menikmati setiap video collab bayi2 gemessâ¤â¤,1,Non-Toxic
2024-12-09T08:56:10Z,@gaezhaofficial,Masyaallah Ajja Abe ketemu pada gemesin semua â¤â¤,3,Non-Toxic
2024-12-09T08:48:16Z,@prettyygurls63,gemeshh maasyaallah,1,Non-Toxic
2024-12-09T08:44:59Z,@aurora-pp8ny,GEMES BGT ANAK ANAK ONLEN KUUUUUUUU,1,Non-Toxic
2024-12-09T08:36:11Z,@kartikachandrawulan,Ajja pintaarrrâ¤<br>Abe lucuuuâ¤,0,Non-Toxic
2024-12-09T08:33:00Z,@enjelinong4876,Duo bocil gemesâ¤,1,Non-Toxic
2024-12-09T08:22:31Z,@ritarozellawaty9815,â¤â¤â¤â¤â¤,0,Non-Toxic
2024-12-09T08:15:29Z,@Naysacantik184,"Lucu nya,,gemes dehâ¤â¤â¤",3,Non-Toxic
2024-12-09T08:14:47Z,@mangoingz,Apakah benar pihak Raffi ahmad mengadakan EVEN DANA BANTUAN digrup whatshaf...?,0,Non-Toxic
2024-12-09T11:31:00Z,@Susiandriani592,Penipuan itu,0,Non-Toxic
2024-12-09T08:11:27Z,@adeliauhj,"NUMPANG KOMEN AJA. SARAN BUAT TIM RANS : GAUSAH COLABS SAMA BAYI VIRAL YA, SELAIN FANS NYA BAPERAN, FANS NYA RATA RATA GA PUNYA OTAK. MENDING FOKUS BIKIN PROGRAM KHUSUS DAILY RAYYANZA DAN SODARA&quot; NYA. BUAT RAYYANZA : yang sabal yaa nak ganteng, makin sehat, makin pinter, makin aktif, makin lucu, maafin orang&quot; yg ga punya empati itu ya..",5,Toxic
2024-12-09T08:11:19Z,@SipaArsyifa,Harus copplean,0,Non-Toxic
2024-12-09T08:07:44Z,@PrimaPriatin,Aa rafi,1,Non-Toxic
2024-12-09T08:05:32Z,@tugasku-n9n,IMUT BANGEEEEETTTTTTTTTTT,1,Non-Toxic
2024-12-09T08:01:14Z,@bestienyaJYuno,Yg pada ngebully anak2 pinter ini kasian bgt deh hidupnya ðŸ˜,0,Non-Toxic
2024-12-09T07:41:55Z,@missshilvia5748,lucu ikh Aja dan Abe kolab bareng terus dong gemesin banget sih,19,Non-Toxic
2024-12-09T07:40:26Z,@deviseptiyanti8750,Gemes banget 2 bayi yg baru 3 liter ini ðŸ¤ðŸ»ðŸ«¶ðŸ»,1,Non-Toxic
2024-12-09T07:34:07Z,@Nanap1203-tl1hr,GEMES AMAT SI IH KALIANNNâ¤,1,Non-Toxic
2024-12-09T07:26:51Z,@NovitaVivi-z2q,Seusia anakku 3thn gemes bgttt.. Semoga nular rezeky nya aamiinâ¤â¤â¤â¤,2,Non-Toxic
2024-12-09T07:21:58Z,@ryy0508,Kurang heboh karna gak ada papa rafiðŸ˜‚,0,Non-Toxic
2024-12-09T09:16:45Z,@Susiandriani592,a Raffi sbelum jadi ukp aja udah sibuk bgt apalagi skrng udah jadi ukp double sibuk,0,Non-Toxic
2024-12-09T07:20:22Z,@UnudFams,gemesss bgt ihh,1,Non-Toxic
2024-12-09T07:14:17Z,@ryy0508,Wahahaha lucu banget duo bocil kuuâ¤,1,Non-Toxic
2024-12-09T07:13:31Z,@syihibuho,Pokonyaaa happyyy duo kesayangan ketemuuuuâ¤,1,Non-Toxic
2024-12-09T07:12:12Z,@evaesterrina3182,kurang lama nihh durasinya huhuhu,0,Non-Toxic
2024-12-09T07:02:53Z,@akilfarhan3461,kurang lama durasi nya,0,Non-Toxic
2024-12-09T06:55:10Z,@BejoKalijaga1213,Minta bantuan uang lah saya pak,0,Non-Toxic
2024-12-09T06:37:15Z,@Ridhoalkafi-z6y,Anak sultan emang pinter,0,Non-Toxic
2024-12-09T06:28:40Z,@amiramir4257,Apa benar kak rafi lagi bagi bagi give away di WhatsApp,0,Non-Toxic
2024-12-09T06:53:30Z,@Susiandriani592,Penipuan itu,0,Non-Toxic
2024-12-09T06:20:33Z,@AnnaMarie-g5s,Ini beneran vlog nya ga sampe mereka s2?ðŸ˜­,0,Non-Toxic
2024-12-09T06:20:09Z,@annisyalintang9963,"Ajjahee, undang ritsuki ke andara dong jaa",0,Non-Toxic
2024-12-09T06:08:26Z,@acakindo,Keren bro ajja udh pandaii,0,Non-Toxic
2024-12-09T05:48:27Z,@AmirRuddin-d7b,BRO AJA WKWKW KOCAK BGTðŸ˜…,1,Non-Toxic
2024-12-09T05:33:43Z,@irnakusniarni3981,"Spill aj yg jahatin klrga andara. Gemesh aku kdng liat org2 sibuk ngurusin hidup org. Gk suka gk usah di liat skip aj bila perlu unsubscribe. Gk usah julid2 jadi org, kalau gk suka diem aj, jgn ketik2 trus ngehina, giliran ntr di proses sibuk buat video permintaan maaf. Inget ya klrga andara itu gk kayak artis2 lain yg langsung lapor, slgi itu gk bawa mental anak2 serta istri raffi diem, kalau udah bawa anak, istri sama ibu serta adik2nya siap2 aj kalian di proses. Jaga jari anda serta lisan anda lebih baik. Paham gk usah julid sibuk ngurusin hidup org. Udah banyak akun2 yg ngehina aku lom screen shoot aja, ntr ku screen shoot aku share situ baru tau. Smngt serta sehat2 sllu Rayyan zaman family. Biarkan org itu julid diem2 ntr di proses sma bokap nya rayyanza y. â¤â¤â¤â¤",0,Non-Toxic
2024-12-09T05:26:05Z,@caringpeoplealot,ajakin ritsuki dong ajjaheee kasih tunjuk mobil mcqueenðŸ˜‚,0,Non-Toxic
2024-12-09T05:24:29Z,@mutiararahmawati18,Duo bro ku menuju indonesia lebih imut,0,Non-Toxic
2024-12-09T05:22:32Z,@Andrey-oq3uf,"Yg gk suka skip ja gk usah bully bocah woyyy , stres lu padaðŸ˜¡",1,Non-Toxic
2024-12-09T05:21:37Z,@intancantik2706,Siapa yg setuju aja collab ama ritsukiiiâ¤,1,Non-Toxic
2024-12-09T05:20:04Z,@yossicintiatamaulisitompul3011,loh kok cepet amat durasiny,0,Non-Toxic
2024-12-09T05:14:54Z,@nurlitafebriani1268,Temuin ajja sama natsuki dan ritsuki dong kak,0,Non-Toxic
2024-12-09T05:14:03Z,@milaajamila514,ðŸ‘ðŸ»,0,Non-Toxic
2024-12-09T05:06:52Z,@tajmilafitria,kurang lama harusnya sampe mereka kuliah,0,Non-Toxic
2024-12-09T05:04:12Z,@sitirohmanah4457,aaaa lucu lucu bangetttâ¤â¤â¤,3,Non-Toxic
2024-12-09T04:55:37Z,@noklinaofficial9036,Part sma mama gigi makan2 udh blom sih,0,Non-Toxic
2024-12-09T04:50:21Z,@nadiamulya5765,LUCU BGTTT WKWKWKKWKWKW,1,Non-Toxic
2024-12-09T04:40:28Z,@SitiAisyahOfficial21,Gemmessssshhhhh banget sama sayangnya aku ajjahe....,5,Non-Toxic
2024-12-09T04:36:03Z,@diegalagung700,"Tambhin ritsuki pasti rame, ajja,abe sma ritsuki , ayo undang ritsuki ke andara mama gigi",0,Non-Toxic
2024-12-09T04:34:31Z,@roufazzudin5610,Dua bayi pekerja keras,0,Non-Toxic
2024-12-09T04:29:20Z,@mutiaraauliafillaili,lucu bangetttt abe ajjaahee â¤â¤,8,Non-Toxic
2024-12-09T04:10:33Z,@mrizalulumam7560,Ah gatau kecewa sama vudeo ini ðŸ˜Œ,1,Toxic
2024-12-09T04:11:01Z,@mrizalulumam7560,Kurang panjaaaaaaaaaang ðŸ˜­,0,Non-Toxic
2024-12-09T04:06:29Z,@indahouse132,Gemes banget duo bocil ini...,0,Non-Toxic
2024-12-09T03:56:14Z,@sutomomoo3510,"Abe cekut pinter gemesin ,selalu bertanya jika gak paham luku luku selamat datang ke tempat cipung.<br><br><br>Gampil gampil gemasnya",0,Non-Toxic
2024-12-09T03:52:43Z,@BejoKalijaga1213,Pekerjahan saya selama ini dagang koran keliling jalan kaki dari gang ke gang<br>Ada orang berjanji janji mau memberikan bantuan uang 400 juta sama saya<br>Tapi ketika saya tagi janji orang ini<br>Orang ini marah marah dan dia mengancam saya dan mimpi nya kau kata dan dia menyuruh supir pribadi nya mau menumbuk saya dan pintu rumah saya di lempar nya pakai batu hingga hancur<br>Awal nya mau menghantrakan rejeki nya kami katanya <br>Tertanyata dia menipu saya<br>Baru dilempar nya pintu rumah saya hingga hancur berlubang<br>Apakah ada disini orang berhati nurani bersimpati sama saya mau memberikan bantuan uang <br>sama saya<br>Alamat saya sumatra utra kota padang sidimpuan lapangan bola sidangkal,0,Non-Toxic
2024-12-09T03:50:41Z,@WisnuWidiyantoro-n4g,"<a href=""https://www.youtube.com/watch?v=j9wuQl_p3Fk&amp;t=530"">08:50</a> abis ini di pastikan penjualan pocky naik drastis ðŸ¤£",0,Non-Toxic
2024-12-09T04:09:09Z,@Susiandriani592,Sebelum Abe juga Pocky udah laris dan udah bnyak yg tau.,0,Non-Toxic
2024-12-09T04:21:48Z,@WisnuWidiyantoro-n4g,@Susiandriani592Â iya emang sebelumnya udah laku tapi saya bilangnya naik lho ya. Naik,0,Non-Toxic
2024-12-09T03:50:20Z,@niken6684,"Hello bro aja ,bro Abe sehat2 ya kalianðŸ¥°ðŸ¥°ðŸ¥°ðŸ¥°ðŸ¥°â¤",0,Non-Toxic
2024-12-09T03:49:36Z,@claran7908,"Chef ajja, tinggal masak sm ritsuki, dia juga suka masak",0,Non-Toxic
2024-12-09T03:46:56Z,@fitriaarifin1765,"Dua bayi menggemaskan,pinter,aduh lucuuuuuunyaaaaaaaaâ¤",4,Non-Toxic
2024-12-09T03:28:02Z,@wongkampungdiaustralia,Nyimak,0,Non-Toxic
2024-12-09T03:22:45Z,@ozoramasao4620,"Bayiiii&quot; yg menggemaskan,,,",4,Non-Toxic
2024-12-09T03:21:14Z,@keanugaming7576,Gemesss ðŸ˜Š,0,Non-Toxic
2024-12-09T03:17:56Z,@channelwisutan,cipung gemesi bgt...yakinlah bos,7,Non-Toxic
2024-12-09T03:17:12Z,@channelwisutan,cuping gemari bgt....yakinkah bos,0,Non-Toxic
2024-12-09T03:09:37Z,@plentuskutrex7661,Gk punya otak klu masih ada yg ngebully ank sekecil ini ..... sumpahh mirisss kalian yg ngebully,0,Toxic
2024-12-09T02:58:52Z,@annettaathla,yaampun abadamm cumeyy sekalii,5,Non-Toxic
2024-12-09T02:47:22Z,@fadjarsiddiq8384,"Semoga mamah gigi sekeluarga, selalu dlm lindungan Allah SWT jðŸ¤²ðŸ¤²ðŸ¤²",1,Non-Toxic
2024-12-09T02:46:36Z,@AlibaOkiha,Terharu ikkhh Mami stego bisa ketemu Mama Gigi â¤â¤,0,Non-Toxic
2024-12-09T02:41:48Z,@fadjarsiddiq8384,"Sekarang saya mengikuti rans intertaimen,, karna saya abis ketipu sama orang yang mengatasnamakan rans intertaimen,,",0,Non-Toxic
2024-12-09T02:39:26Z,@oktaviasih9339,Lanjutkan min vlognya sampe Ajja dan Abe smp,0,Non-Toxic
2024-12-09T02:39:00Z,@andiniameliaputri6596,yang bully mereka berdua emang sakit sih anak kecil di b banding bandingin agak laen apa salahnya coba nnton aja keseruan mereka namanya jg anak anak hadehh,0,Non-Toxic
2024-12-09T02:37:51Z,@KhatrienLuisye,Keren banget ajjaâ¤,0,Non-Toxic
2024-12-09T02:37:29Z,@NellShan,Anak selucu mreka bergelut dengan nenek2 julid PEOT ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,2,Toxic
2024-12-09T04:36:27Z,@Nnnia-zc1om,ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ ngakak banget kan ya,1,Non-Toxic
2024-12-09T02:30:40Z,@sheilavalery1680,"Iihhh cepat banget, nonton sambil makan aja deluan vidio ini selesai dari pada makan w",0,Non-Toxic
2024-12-09T02:21:52Z,@ZakiaNur06,Kurang ajar bgt bully anak kecil,0,Toxic
2024-12-09T02:19:04Z,@LeonAkbar-uc3pd,"Dapat gevewey dari a Raffi Ahmad tapi takut pinipuan soalnya cuma lewat pesan sms aja,,takunya ada orang yg mengatasnamakan nama a Raffi",0,Non-Toxic
2024-12-09T04:09:39Z,@Susiandriani592,Penipuan itu,0,Non-Toxic
2024-12-09T02:11:16Z,@husnulainun259,Love you kesayangankuu Abe dan Ajja,0,Non-Toxic
2024-12-09T02:05:32Z,@wahyuyu9390,top mantap is the bestðŸ‘ðŸ‘ðŸ‘,1,Non-Toxic
2024-12-09T02:04:33Z,@TulanggaDewi-j8d,gemes yaaa duo bayikkkk,0,Non-Toxic
2024-12-09T01:55:05Z,@dikamudrika7056,"Bisa awas gak yg dewasa dewasa nyaðŸ˜‚ðŸ˜‚ biarkan presiden dan wapres ini meeting dulu di ruangan tertutup. Kemaren wapresnya udah ketemu menteri pendidikan bro Kenneth, abis ngebahas pendidikan di Indonesia 2045.ðŸ˜‚ðŸ˜‚ðŸ˜‚",0,Non-Toxic
2024-12-09T01:54:03Z,@acaaaxq,"para netijen julidnya udah mendarah daging kali yaa wkwk mereka ini masih kecil masih balita lohh, punya kepribadian yg beda, pola asuh yg beda, lingkungan yg beda. <br>tinggal nonton duo bocil gemashh aja apa susahnya sihh yaallah, gue aja senyum senyum nonton merekaðŸ˜‚ðŸ˜‚",0,Non-Toxic
2024-12-09T01:48:30Z,@linamarlina2698,"Tontonan menarik dan menghibur ditengah keruwetan pekerjaan onty2 dan angkel2. Keluarga Andara, suster dan timnya hebat men treat tamunya. Timnya Abe juga keren, mereka pake masker karena Abe yang center pointnya. Ke depan semoga kolabsnya ada lagi yaaa......... two thumbs up for u bocil2 onlineku.",20,Non-Toxic
2024-12-09T01:41:43Z,@widyaayu7394,Lah Mama Gigi sm Mami Rere msih putihan Mami RereðŸ˜‚ .sm2 cantik karakter keduanya hmpir mirip,0,Non-Toxic
2024-12-09T01:59:41Z,@Susiandriani592,Hadeh ya gk usah banding&quot; in juga dong . lu perempuan juga kan,0,Non-Toxic
2024-12-09T01:38:17Z,@GudangGorden,gemes banget ðŸ¥°,0,Non-Toxic
2024-12-09T01:37:50Z,@Nrdaleli,Bayi bayiii terlucuuuuuuâ¤â¤â¤â¤,0,Non-Toxic
2024-12-09T01:30:12Z,@yuliarahmawati477,luv ajabeâ¤,0,Non-Toxic
2024-12-09T01:24:15Z,@semangatpagi2597,Lucuk Ajjahe sama Abee ðŸ¥°ðŸ˜˜ðŸ˜ðŸ¤—,0,Non-Toxic
2024-12-09T01:23:30Z,@vitasanti9516,minimal vlog sampe bro aja dan abe cekut kuliah lahhh,0,Non-Toxic
2024-12-09T01:17:50Z,@ririsyuliindriyana2327,Spil jawaban Rafatar ðŸ˜‚<br>B aja kahhhh???ðŸ˜­ðŸ˜‚,0,Non-Toxic
2024-12-09T01:17:20Z,@LeonAkbar-uc3pd,Geeeemeeeezzzz,0,Non-Toxic
2024-12-09T01:16:16Z,@ridhaaliaazzahraa,bayi bayi gemesss ðŸ˜˜,0,Non-Toxic
2024-12-09T01:15:27Z,@naarmy7018,aja dewasa bgt dsini gemuyss kyak ngemong abe bgtðŸ¤ðŸ˜‚,7,Non-Toxic
2024-12-09T01:00:56Z,@cikarangselow9564,Cikarang utara hadir kaka raffi dan mba gigi by torrochoki,2,Non-Toxic
2024-12-09T01:00:32Z,@ayuhyr6588,Lucu lucu gemes pinter sehst selalu aja dan abe lihat ini nanti dewasa ðŸ˜‚,8,Non-Toxic
2024-12-09T00:57:04Z,@ukiborry7177,Cipung imut bgt semonga kalau nanti aku puya anak sepintar rayanza,2,Non-Toxic
2024-12-09T00:39:08Z,@vee3726,Ahilahh apasiii lucuuukk bgt bocah 2 iniiiii ðŸ˜†ðŸ˜†,0,Non-Toxic
2024-12-09T00:21:26Z,@morasimanullang7569,Abe.... ajja...â¤,0,Non-Toxic
2024-12-09T00:03:27Z,@nanavirgo,"Abe, kamu dimana2 typo terus..semutin..ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚",0,Non-Toxic
